date,comments,likes,people,posts,relation_corp,relation_org,views
2018-02-16,16.0,21.0,13,16.0,5,0,5826.0
2018-02-15,17.0,88.0,15,17.0,11,0,22079.0
2018-02-14,17.0,2.0,13,17.0,0,0,935.0
2018-02-13,9.0,2.0,9,9.0,0,0,540.0
2018-02-12,10.0,11.0,9,10.0,0,2,1490.0
2018-02-11,0.0,0.0,0,0.0,0,0,0.0
2018-02-10,1.0,1.0,1,1.0,0,0,36.0
2018-02-09,9.0,52.0,8,9.0,10,0,3144.0
2018-02-08,7.0,0.0,6,7.0,0,0,225.0
2018-02-07,14.0,0.0,12,14.0,1,0,418.0
2018-02-06,23.0,6.0,18,23.0,4,0,2036.0
2018-02-05,14.0,1.0,10,14.0,1,0,367.0
2018-02-04,2.0,0.0,2,2.0,0,0,25.0
2018-02-03,0.0,0.0,0,0.0,0,0,0.0
2018-02-02,23.0,42.0,17,23.0,19,0,4746.0
2018-02-01,17.0,8.0,14,17.0,1,0,1557.0
2018-01-31,10.0,2.0,10,10.0,4,0,481.0
2018-01-30,13.0,1.0,13,13.0,2,0,637.0
2018-01-29,17.0,3.0,14,18.0,10,0,1144.0
2018-01-28,0.0,0.0,0,0.0,0,0,0.0
2018-01-27,6.0,0.0,1,6.0,0,0,16.0
2018-01-26,14.0,1.0,8,14.0,0,0,97.0
2018-01-25,8.0,1.0,8,8.0,0,0,585.0
2018-01-24,10.0,2.0,10,11.0,1,0,523.0
2018-01-23,17.0,4.0,13,17.0,0,0,930.0
2018-01-22,12.0,2.0,10,12.0,1,0,512.0
2018-01-21,1.0,0.0,1,1.0,0,0,8.0
2018-01-20,0.0,0.0,0,0.0,0,0,0.0
2018-01-19,9.0,0.0,6,18.0,0,0,255.0
2018-01-18,10.0,4.0,10,12.0,3,0,567.0
2018-01-17,10.0,1.0,10,11.0,0,0,313.0
2018-01-16,29.0,19.0,18,30.0,1,0,881.0
2018-01-15,13.0,3.0,8,19.0,2,0,660.0
2018-01-14,0.0,0.0,0,0.0,0,0,0.0
2018-01-13,0.0,0.0,0,0.0,0,0,0.0
2018-01-12,13.0,4.0,13,40.0,1,0,1614.0
2018-01-11,2.0,0.0,3,24.0,0,0,558.0
2018-01-10,11.0,3.0,8,11.0,3,0,974.0
2018-01-09,4.0,3.0,4,4.0,0,0,678.0
2018-01-08,2.0,4.0,3,2.0,1,0,489.0
2018-01-07,4.0,0.0,3,4.0,0,0,504.0
2018-01-06,6.0,1.0,4,6.0,3,0,398.0
2018-01-05,24.0,5.0,12,24.0,5,0,2128.0
2018-01-04,16.0,3.0,13,16.0,2,0,1801.0
2018-01-03,12.0,4.0,9,12.0,8,0,1294.0
2018-01-02,14.0,2.0,5,14.0,1,0,309.0
2018-01-01,0.0,0.0,0,0.0,0,0,0.0
2017-12-31,1.0,0.0,1,1.0,0,0,269.0
2017-12-30,3.0,0.0,1,3.0,0,0,14.0
2017-12-29,3.0,0.0,3,3.0,0,0,88.0
2017-12-28,3.0,0.0,3,3.0,0,0,52.0
2017-12-27,7.0,0.0,3,7.0,4,0,123.0
2017-12-26,6.0,7.0,4,6.0,5,0,108.0
2017-12-25,0.0,0.0,0,0.0,0,0,0.0
2017-12-24,0.0,0.0,0,0.0,0,0,0.0
2017-12-23,0.0,0.0,0,0.0,0,0,0.0
2017-12-22,7.0,1.0,7,7.0,4,0,390.0
2017-12-21,7.0,3.0,6,7.0,4,0,351.0
2017-12-20,13.0,2.0,11,13.0,2,0,1794.0
2017-12-19,5.0,0.0,6,6.0,0,0,1067.0
2017-12-18,11.0,108.0,8,11.0,7,0,5359.0
2017-12-17,0.0,0.0,0,0.0,0,0,0.0
2017-12-16,0.0,0.0,0,0.0,0,0,0.0
2017-12-15,16.0,5.0,11,16.0,1,0,1051.0
2017-12-14,16.0,27.0,12,16.0,5,0,10667.0
2017-12-13,13.0,1.0,8,13.0,2,0,420.0
2017-12-12,14.0,13.0,13,14.0,14,0,1391.0
2017-12-11,6.0,0.0,4,6.0,0,0,59.0
2017-12-10,1.0,0.0,1,1.0,0,0,11.0
2017-12-09,1.0,1.0,1,1.0,2,0,83.0
2017-12-08,8.0,0.0,8,8.0,2,0,196.0
