date,comments,likes,people,posts,relation_corp,relation_org,views
2018-02-16,7.0,2.0,3,7.0,1,0,223.0
2018-02-15,7.0,0.0,7,7.0,5,0,781.0
2018-02-14,17.0,3.0,14,18.0,3,0,852.0
2018-02-13,11.0,1.0,10,11.0,0,0,216.0
2018-02-12,15.0,15.0,14,15.0,10,0,1932.0
2018-02-11,0.0,0.0,0,0.0,0,0,0.0
2018-02-10,0.0,0.0,0,0.0,0,0,0.0
2018-02-09,23.0,3.0,4,7.0,27,0,2015.0
2018-02-08,10.0,0.0,7,10.0,0,0,116.0
2018-02-07,5.0,2.0,5,5.0,5,0,263.0
2018-02-06,21.0,0.0,11,21.0,2,0,284.0
2018-02-05,13.0,0.0,10,13.0,2,0,282.0
2018-02-04,1.0,0.0,1,1.0,0,0,6.0
2018-02-03,3.0,0.0,3,3.0,0,0,287.0
2018-02-02,14.0,7.0,10,14.0,0,0,401.0
2018-02-01,10.0,0.0,9,10.0,0,0,112.0
2018-01-31,4.0,0.0,3,4.0,0,0,30.0
2018-01-30,7.0,0.0,7,7.0,2,0,548.0
2018-01-29,8.0,2.0,5,8.0,0,0,153.0
2018-01-28,0.0,0.0,0,0.0,0,0,0.0
2018-01-27,5.0,0.0,3,7.0,0,0,49.0
2018-01-26,10.0,1.0,6,10.0,0,0,64.0
2018-01-25,9.0,12.0,8,9.0,6,0,516.0
2018-01-24,30.0,1.0,7,30.0,8,0,701.0
2018-01-23,7.0,1060.0,7,7.0,21,0,7434.0
2018-01-22,4.0,5.0,5,5.0,1,0,758.0
2018-01-21,0.0,0.0,0,0.0,0,0,0.0
2018-01-20,0.0,0.0,0,0.0,0,0,0.0
2018-01-19,4.0,0.0,5,6.0,0,0,49.0
2018-01-18,11.0,0.0,11,11.0,0,0,265.0
2018-01-17,9.0,4.0,7,10.0,1,0,495.0
2018-01-16,14.0,4.0,13,15.0,0,0,1551.0
2018-01-15,21.0,0.0,4,23.0,0,0,283.0
2018-01-14,3.0,0.0,2,3.0,0,0,59.0
2018-01-13,0.0,0.0,0,0.0,0,0,0.0
2018-01-12,282.0,2.0,10,287.0,0,0,698.0
2018-01-11,7.0,0.0,7,12.0,1,0,359.0
2018-01-10,13.0,0.0,12,13.0,0,0,429.0
2018-01-09,21.0,0.0,4,21.0,0,0,177.0
2018-01-08,219.0,0.0,4,221.0,0,0,735.0
2018-01-07,3.0,0.0,2,3.0,0,0,133.0
2018-01-06,1.0,0.0,1,1.0,0,0,71.0
2018-01-05,209.0,1.0,9,210.0,4,0,764.0
2018-01-04,11.0,0.0,9,11.0,0,0,172.0
2018-01-03,5.0,1.0,4,5.0,1,0,23.0
2018-01-02,6.0,0.0,5,6.0,12,0,274.0
2018-01-01,0.0,0.0,0,0.0,0,0,0.0
2017-12-31,0.0,0.0,0,0.0,0,0,0.0
2017-12-30,1.0,0.0,1,1.0,0,0,10.0
2017-12-29,3.0,0.0,2,3.0,0,0,35.0
2017-12-28,3.0,0.0,3,3.0,0,0,69.0
2017-12-27,1.0,0.0,1,1.0,0,0,9.0
2017-12-26,1.0,0.0,1,1.0,0,0,15.0
2017-12-25,0.0,0.0,0,0.0,0,0,0.0
2017-12-24,0.0,0.0,0,0.0,0,0,0.0
2017-12-23,1.0,0.0,1,1.0,0,0,28.0
2017-12-22,8.0,1.0,8,9.0,0,0,399.0
2017-12-21,5.0,0.0,5,5.0,0,0,49.0
2017-12-20,10.0,3.0,9,10.0,2,0,1271.0
2017-12-19,5.0,0.0,5,5.0,0,0,80.0
2017-12-18,11.0,3.0,9,11.0,0,0,2870.0
2017-12-17,0.0,0.0,0,0.0,0,0,0.0
2017-12-16,0.0,0.0,0,0.0,0,0,0.0
2017-12-15,5.0,0.0,4,5.0,2,0,92.0
2017-12-14,3.0,0.0,3,3.0,0,0,123.0
2017-12-13,8.0,3.0,8,8.0,13,0,761.0
2017-12-12,10.0,0.0,8,10.0,0,0,315.0
2017-12-11,5.0,0.0,5,5.0,1,0,246.0
2017-12-10,1.0,0.0,1,1.0,0,0,11.0
2017-12-09,1.0,0.0,1,1.0,0,0,4.0
2017-12-08,4.0,0.0,3,4.0,2,0,54.0
2017-12-07,7.0,0.0,7,7.0,0,0,67.0
2017-12-06,8.0,13.0,8,8.0,5,0,612.0
2017-12-05,13.0,2.0,9,13.0,0,0,963.0
2017-12-04,13.0,1.0,11,13.0,0,0,389.0
2017-12-03,2.0,0.0,2,2.0,0,0,40.0
2017-12-02,0.0,0.0,0,0.0,0,0,0.0
2017-12-01,21.0,1.0,12,21.0,1,2,1103.0
2017-11-30,12.0,2.0,10,12.0,0,0,219.0
2017-11-29,9.0,3.0,9,9.0,4,0,532.0
2017-11-28,5.0,0.0,5,5.0,0,0,187.0
2017-11-27,4.0,0.0,5,4.0,1,0,178.0
2017-11-26,0.0,0.0,0,0.0,0,0,0.0
2017-11-25,1.0,0.0,1,1.0,0,0,21.0
2017-11-24,5.0,11.0,5,5.0,5,0,178.0
2017-11-23,5.0,0.0,5,5.0,0,0,66.0
2017-11-22,3.0,0.0,3,3.0,0,0,95.0
2017-11-21,8.0,0.0,7,8.0,5,0,236.0
2017-11-20,5.0,0.0,4,5.0,0,0,292.0
2017-11-19,0.0,0.0,0,0.0,0,0,0.0
2017-11-18,0.0,0.0,0,0.0,0,0,0.0
2017-11-17,9.0,0.0,7,9.0,0,0,192.0
2017-11-16,3.0,0.0,3,3.0,0,0,52.0
2017-11-15,5.0,2.0,4,5.0,7,0,207.0
2017-11-14,11.0,1.0,12,12.0,0,0,1415.0
2017-11-13,4.0,1.0,4,4.0,0,0,37.0
2017-11-12,1.0,0.0,1,1.0,0,0,17.0
2017-11-11,0.0,0.0,0,0.0,0,0,0.0
2017-11-10,6.0,1.0,6,6.0,0,0,117.0
2017-11-09,31.0,0.0,12,31.0,0,0,331.0
2017-11-08,9.0,2.0,9,10.0,5,0,876.0
2017-11-07,9.0,0.0,8,9.0,0,0,164.0
2017-11-06,6.0,8.0,7,7.0,5,0,722.0
2017-11-05,0.0,0.0,0,0.0,0,0,0.0
2017-11-04,0.0,0.0,0,0.0,0,0,0.0
2017-11-03,24.0,1.0,9,24.0,2,0,900.0
2017-11-02,11.0,1.0,10,11.0,1,0,212.0
2017-11-01,5.0,4.0,3,5.0,3,0,139.0
2017-10-31,9.0,2.0,8,9.0,0,2,114.0
2017-10-30,6.0,0.0,5,6.0,1,0,487.0
2017-10-29,1.0,0.0,1,1.0,0,0,15.0
2017-10-28,2.0,0.0,2,2.0,1,0,60.0
2017-10-27,2.0,0.0,3,3.0,2,0,77.0
