date,comments,likes,people,posts,relation_corp,relation_org,views
2018-04-01,0.0,0.0,0,0.0,0,0,0.0
2018-03-31,0.0,0.0,0,0.0,0,0,0.0
2018-03-30,1.0,0.0,1,1.0,0,0,47.0
2018-03-29,5.0,4.0,5,5.0,0,0,195.0
2018-03-28,6.0,0.0,6,6.0,0,0,144.0
2018-03-27,8.0,0.0,4,8.0,0,0,66.0
2018-03-26,6.0,11.0,6,6.0,0,0,408.0
2018-03-25,0.0,0.0,0,0.0,0,0,0.0
2018-03-24,0.0,0.0,0,0.0,0,0,0.0
2018-03-23,5.0,0.0,5,5.0,4,0,457.0
2018-03-22,4.0,5.0,4,4.0,1,0,379.0
2018-03-21,7.0,4.0,5,7.0,1,0,225.0
2018-03-20,5.0,0.0,3,5.0,3,0,229.0
2018-03-19,5.0,0.0,4,5.0,0,0,122.0
2018-03-18,0.0,0.0,0,0.0,0,0,0.0
2018-03-17,0.0,0.0,0,0.0,0,0,0.0
2018-03-16,2.0,0.0,2,2.0,1,0,820.0
2018-03-15,9.0,1.0,7,9.0,1,0,171.0
2018-03-14,6.0,5.0,5,6.0,2,0,517.0
2018-03-13,2.0,0.0,2,2.0,0,0,104.0
2018-03-12,3.0,1.0,3,3.0,1,0,147.0
2018-03-11,0.0,0.0,0,0.0,0,0,0.0
2018-03-10,1.0,3.0,1,1.0,6,0,1104.0
2018-03-09,3.0,1.0,3,3.0,1,0,115.0
2018-03-08,0.0,0.0,0,0.0,0,0,0.0
2018-03-07,3.0,0.0,2,3.0,0,0,58.0
2018-03-06,12.0,6.0,8,12.0,0,0,543.0
2018-03-05,1.0,0.0,1,1.0,0,0,0.0
2018-03-04,0.0,0.0,0,0.0,0,0,0.0
2018-03-03,5.0,5.0,5,5.0,1,0,208.0
2018-03-02,5.0,4.0,6,5.0,2,0,134.0
2018-03-01,2.0,0.0,3,2.0,2,0,42.0
2018-02-28,2.0,1.0,3,3.0,1,0,203.0
2018-02-27,3.0,6.0,2,3.0,7,0,1288.0
2018-02-26,1.0,0.0,1,1.0,0,0,15.0
2018-02-25,0.0,0.0,0,0.0,0,0,0.0
2018-02-24,1.0,0.0,1,1.0,9,0,44.0
2018-02-23,2.0,0.0,2,2.0,0,0,75.0
2018-02-22,5.0,3.0,4,5.0,20,0,710.0
2018-02-21,2.0,0.0,2,2.0,0,0,75.0
2018-02-20,25.0,13.0,17,25.0,9,0,2427.0
2018-02-19,21.0,58.0,20,21.0,0,0,765.0
2018-02-18,0.0,0.0,0,0.0,0,0,0.0
2018-02-17,9.0,0.0,1,9.0,0,0,14.0
2018-02-16,1.0,17.0,1,1.0,4,0,5054.0
2018-02-15,5.0,0.0,4,5.0,0,0,468.0
2018-02-14,5.0,2.0,4,5.0,0,0,288.0
2018-02-13,2.0,1.0,2,2.0,0,0,30.0
2018-02-12,3.0,0.0,3,3.0,0,0,58.0
2018-02-11,0.0,0.0,0,0.0,0,0,0.0
2018-02-10,0.0,0.0,0,0.0,0,0,0.0
2018-02-09,6.0,1.0,6,6.0,5,0,4817.0
2018-02-08,5.0,3.0,4,5.0,1,0,524.0
2018-02-07,5.0,1.0,5,5.0,1,0,188.0
2018-02-06,8.0,0.0,4,8.0,1,0,145.0
2018-02-05,10.0,3.0,3,10.0,0,0,4330.0
2018-02-04,1.0,0.0,1,1.0,0,0,23.0
2018-02-03,0.0,0.0,0,0.0,0,0,0.0
2018-02-02,34.0,9.0,3,34.0,2,0,1047.0
2018-02-01,6.0,0.0,4,6.0,0,0,115.0
2018-01-31,7.0,5.0,4,7.0,0,0,304.0
2018-01-30,4.0,0.0,3,4.0,1,0,119.0
2018-01-29,2.0,0.0,2,2.0,0,0,10.0
2018-01-28,0.0,0.0,0,0.0,0,0,0.0
2018-01-27,4.0,0.0,1,4.0,0,0,27.0
2018-01-26,4.0,0.0,1,4.0,0,0,35.0
2018-01-25,5.0,0.0,4,5.0,0,0,256.0
2018-01-24,1.0,0.0,2,1.0,1,0,24.0
2018-01-23,2.0,0.0,2,2.0,0,0,41.0
2018-01-22,4.0,12.0,2,5.0,0,0,237.0
2018-01-21,0.0,0.0,0,0.0,0,0,0.0
2018-01-20,0.0,0.0,0,0.0,0,0,0.0
2018-01-19,2.0,0.0,2,2.0,1,0,24.0
2018-01-18,3.0,0.0,3,3.0,0,0,118.0
2018-01-17,4.0,3.0,3,4.0,2,0,256.0
2018-01-16,0.0,0.0,0,0.0,0,0,0.0
2018-01-15,2.0,0.0,1,2.0,0,0,31.0
2018-01-14,0.0,0.0,0,0.0,0,0,0.0
2018-01-13,0.0,0.0,0,0.0,0,0,0.0
2018-01-12,2.0,1.0,2,2.0,2,0,382.0
2018-01-11,1.0,2.0,2,2.0,0,0,106.0
2018-01-10,3.0,0.0,3,3.0,0,0,64.0
2018-01-09,1.0,0.0,1,1.0,1,0,3.0
2018-01-08,1.0,0.0,1,1.0,0,0,114.0
2018-01-07,0.0,0.0,0,0.0,0,0,0.0
2018-01-06,0.0,0.0,0,0.0,0,0,0.0
2018-01-05,1.0,0.0,1,1.0,0,0,15.0
2018-01-04,4.0,1.0,2,4.0,0,0,1317.0
2018-01-03,3.0,0.0,2,3.0,0,0,36.0
2018-01-02,0.0,0.0,0,0.0,0,0,0.0
2018-01-01,0.0,0.0,0,0.0,0,0,0.0
2017-12-31,0.0,0.0,0,0.0,0,0,0.0
2017-12-30,1.0,6.0,1,1.0,9,0,1017.0
2017-12-29,0.0,0.0,0,0.0,0,0,0.0
2017-12-28,0.0,0.0,0,0.0,0,0,0.0
2017-12-27,0.0,0.0,0,0.0,0,0,0.0
