date,comments,likes,people,posts,relation_corp,relation_org,views
2018-01-08,41.0,11.0,28,41.0,9,0,2238.0
2018-01-07,11.0,0.0,8,9.0,3,0,524.0
2018-01-06,8.0,4.0,8,8.0,1,0,387.0
2018-01-05,59.0,18.0,39,59.0,10,2,2839.0
2018-01-04,69.0,19.0,33,69.0,21,0,2324.0
2018-01-03,47.0,11.0,30,47.0,13,0,2484.0
2018-01-02,34.0,12.0,20,33.0,2,0,1098.0
2018-01-01,1.0,0.0,1,1.0,0,0,2.0
2017-12-31,4.0,1.0,4,4.0,2,0,511.0
2017-12-30,5.0,0.0,2,5.0,0,0,25.0
2017-12-29,10.0,0.0,10,10.0,1,0,195.0
2017-12-28,14.0,0.0,8,13.0,1,0,236.0
2017-12-27,5.0,0.0,5,5.0,14,0,1024.0
2017-12-26,6.0,0.0,6,6.0,2,0,156.0
2017-12-25,2.0,0.0,1,2.0,0,0,25.0
2017-12-24,0.0,0.0,0,0.0,0,0,0.0
2017-12-23,2.0,0.0,1,2.0,0,0,4.0
2017-12-22,19.0,2.0,17,18.0,11,0,1121.0
2017-12-21,49.0,16.0,31,49.0,18,0,1578.0
2017-12-20,51.0,60.0,36,50.0,9,0,2707.0
2017-12-19,48.0,99.0,37,46.0,10,0,2581.0
2017-12-18,55.0,161.0,41,57.0,17,0,6406.0
2017-12-17,4.0,9.0,3,4.0,0,0,94.0
2017-12-16,2.0,1.0,2,2.0,0,0,109.0
2017-12-15,52.0,18.0,36,52.0,14,0,1883.0
2017-12-14,112.0,14.0,39,106.0,16,0,3644.0
2017-12-13,55.0,18.0,33,50.0,16,0,2148.0
2017-12-12,49.0,33.0,37,44.0,20,0,1390.0
2017-12-11,59.0,18.0,29,39.0,4,2,1028.0
2017-12-10,6.0,0.0,3,6.0,0,0,42.0
2017-12-09,2.0,2.0,2,2.0,0,0,70.0
2017-12-08,42.0,7.0,36,40.0,17,0,3347.0
2017-12-07,76.0,15.0,44,69.0,22,6,2766.0
