,username,posts,comments,likes,views,posts_trans,comments_trans,likes_trans,views_trans,contribution
180,C5223520,9.0,9.0,3.0,415.0,2.1972245773362196,2.1972245773362196,1.0986122886681098,6.028278520230698,62.66124042006475
106,I327544,13.0,13.0,0.0,92.0,2.5649493574615367,2.5649493574615367,0.0,4.5217885770490405,62.63377478001932
174,D039236,9.0,10.0,2.0,555.0,2.1972245773362196,2.302585092994046,0.6931471805599453,6.318968113746434,62.55865144355467
118,I837315,12.0,12.0,0.0,189.0,2.4849066497880004,2.4849066497880004,0.0,5.241747015059643,62.55019497736065
367,I070340,5.0,11.0,13.0,288.0,1.6094379124341003,2.3978952727983707,2.5649493574615367,5.662960480135946,62.49846999538315
181,I861180,9.0,9.0,3.0,344.0,2.1972245773362196,2.1972245773362196,1.0986122886681098,5.840641657373398,62.46626098973891
856,D019566,2.0,5.0,170.0,8603.0,0.6931471805599453,1.6094379124341003,5.135798437050262,9.059866258621348,62.380846083173665
272,I821323,7.0,7.0,8.0,517.0,1.9459101490553132,1.9459101490553132,2.0794415416798357,6.248042874508429,62.316124047116226
119,I063443,12.0,12.0,0.0,134.0,2.4849066497880004,2.4849066497880004,0.0,4.897839799950911,62.191725429562645
206,D067428,9.0,8.0,3.0,417.0,2.1972245773362196,2.0794415416798357,1.0986122886681098,6.0330862217988015,62.175539386835865
267,I857726,7.0,8.0,4.0,1035.0,1.9459101490553132,2.0794415416798357,1.3862943611198906,6.942156705699469,62.151012732673095
187,I077736,9.0,9.0,1.0,2215.0,2.1972245773362196,2.1972245773362196,0.0,7.703007682479236,62.11677813011919
107,I065902,13.0,13.0,0.0,56.0,2.5649493574615367,2.5649493574615367,0.0,4.02535169073515,62.11635091278489
221,I328941,8.0,8.0,2.0,1760.0,2.0794415416798357,2.0794415416798357,0.6931471805599453,7.473069088032197,62.09429856223424
273,D020761,7.0,7.0,6.0,734.0,1.9459101490553132,1.9459101490553132,1.791759469228055,6.598509028614515,62.08105337143287
134,I800677,11.0,11.0,0.0,287.0,2.3978952727983707,2.3978952727983707,0.0,5.659482215759621,62.078231581831
114,I808751,12.0,12.0,1.0,115.0,2.4849066497880004,2.4849066497880004,0.0,4.74493212836325,62.031677795488214
178,I836514,9.0,9.0,4.0,127.0,2.1972245773362196,2.1972245773362196,1.3862943611198906,4.844187086458591,62.02646141045947
464,D070148,4.0,4.0,30.0,7486.0,1.3862943611198906,1.3862943611198906,3.4011973816621555,8.920789888464375,62.02342875304868
120,D037572,12.0,12.0,0.0,112.0,2.4849066497880004,2.4849066497880004,0.0,4.718498871295094,62.003968366740665
135,C5256835,11.0,11.0,0.0,256.0,2.3978952727983707,2.3978952727983707,0.0,5.545177444479562,61.95840924938458
121,I817673,12.0,12.0,0.0,101.0,2.4849066497880004,2.4849066497880004,0.0,4.61512051684126,61.89547988062376
136,I042645,11.0,11.0,0.0,233.0,2.3978952727983707,2.3978952727983707,0.0,5.4510384535657,61.8595518236865
137,I814741,11.0,11.0,0.0,224.0,2.3978952727983707,2.3978952727983707,0.0,5.4116460518550396,61.818138079003184
138,C5165998,11.0,11.0,0.0,214.0,2.3978952727983707,2.3978952727983707,0.0,5.365976015021851,61.77008981918988
122,I802327,12.0,12.0,0.0,81.0,2.4849066497880004,2.4849066497880004,0.0,4.394449154672439,61.66326186732195
368,I030979,5.0,9.0,8.0,702.0,1.6094379124341003,2.1972245773362196,2.0794415416798357,6.553933404025811,61.57339752973685
139,I849621,11.0,11.0,0.0,170.0,2.3978952727983707,2.3978952727983707,0.0,5.135798437050262,61.527354850200105
218,I045015,8.0,8.0,4.0,238.0,2.0794415416798357,2.0794415416798357,1.3862943611198906,5.472270673671475,61.447552109483794
140,I860826,11.0,11.0,0.0,155.0,2.3978952727983707,2.3978952727983707,0.0,5.043425116919247,61.429672386332605
155,I804285,10.0,10.0,2.0,100.0,2.302585092994046,2.302585092994046,0.6931471805599453,4.605170185988092,61.424314569638966
141,D067424,11.0,11.0,0.0,154.0,2.3978952727983707,2.3978952727983707,0.0,5.0369526024136295,61.422822041084586
182,I851781,9.0,9.0,3.0,113.0,2.1972245773362196,2.1972245773362196,1.0986122886681098,4.727387818712341,61.2966890097903
213,I059743,8.0,10.0,2.0,338.0,2.0794415416798357,2.302585092994046,0.6931471805599453,5.823045895483019,61.29612869590104
219,C5258200,8.0,8.0,3.0,332.0,2.0794415416798357,2.0794415416798357,1.0986122886681098,5.805134968916488,61.19044752421152
453,I811324,4.0,6.0,15.0,2433.0,1.3862943611198906,1.791759469228055,2.70805020110221,7.796880342783522,61.08518456392764
322,D045105,6.0,6.0,3.0,5222.0,1.791759469228055,1.791759469228055,1.0986122886681098,8.560635749259074,61.061414723236275
156,I052600,10.0,10.0,0.0,281.0,2.302585092994046,2.302585092994046,0.0,5.638354669333745,61.04943631074129
183,D025293,9.0,9.0,2.0,200.0,2.1972245773362196,2.1972245773362196,0.6931471805599453,5.298317366548036,61.04161076665846
369,I071059,5.0,8.0,11.0,336.0,1.6094379124341003,2.0794415416798357,2.3978952727983707,5.817111159963204,60.967479018507376
274,I838899,7.0,7.0,4.0,542.0,1.9459101490553132,1.9459101490553132,1.3862943611198906,6.295266001439646,60.903103078437226
188,D039166,9.0,9.0,1.0,689.0,2.1972245773362196,2.1972245773362196,0.0,6.535241271013659,60.8823168573364
265,I804190,7.0,9.0,4.0,190.0,1.9459101490553132,2.1972245773362196,1.3862943611198906,5.247024072160486,60.85720159811322
